target_id,target,pos,gold_score,label,final_score,lexical,semantic,mlm,substitute,rerank
t:7f1d26dea59df9f9cbf34e416ff89ede8e0f9aea,1.0,NOUN,0.8,1,1.9939397830733994,1.0,0.9911805391311646,0.6309297589455903,0.1109156534075737,0.7656596302986145
t:7f1d26dea59df9f9cbf34e416ff89ede8e0f9aea,0.5713111758232117,NOUN,0.0,0,1.838176135913697,0.25,0.9884266257286072,0.1424021080231491,0.11091568320989609,0.7642115950584412
t:7f1d26dea59df9f9cbf34e416ff89ede8e0f9aea,0.3909953236579895,NOUN,0.0,0,1.7725739471186004,0.25,0.9894547462463379,0.12152412307896282,0.11091572046279907,0.7615248560905457
t:7f1d26dea59df9f9cbf34e416ff89ede8e0f9aea,0.32087722420692444,NOUN,0.0,0,0.0316456775653413,0.25,0.9883947968482971,0.0,0.11091586947441101,0.767177939414978
t:7f1d26dea59df9f9cbf34e416ff89ede8e0f9aea,0.5204541683197021,NOUN,0.0,0,1.8051512512242431,0.25,0.9886230230331421,0.1146644489971552,0.1109156459569931,0.7718967795372009
t:7f1d26dea59df9f9cbf34e416ff89ede8e0f9aea,0.3904801309108734,NOUN,0.0,0,1.7955590303073286,0.25,0.9735579490661621,0.2103099143758721,0.11091569066047668,0.760342001914978
t:7f1d26dea59df9f9cbf34e416ff89ede8e0f9aea,0.35935986042022705,NOUN,0.0,0,0.02538702502209333,0.25,0.9779910445213318,0.08957644135218588,0.11091570556163788,0.7552158832550049
t:7f1d26dea59df9f9cbf34e416ff89ede8e0f9aea,0.0,NOUN,0.0,0,0.06652790210929516,0.0,0.0,0.0,0.0,0.0
t:7f1d26dea59df9f9cbf34e416ff89ede8e0f9aea,0.3973895311355591,NOUN,0.6,1,1.797935811661442,0.25,0.9846746921539307,0.16054408020344826,0.11091567575931549,0.7539961338043213
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.16651292145252228,VERB,0.1,0,0.08065960288106178,0.25,0.904522716999054,0.10875763802376853,0.11090978235006332,0.9015594124794006
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.4540313184261322,VERB,0.4,0,1.593219134344753,0.25,0.9784473776817322,0.19823986722200054,0.11090955883264542,0.9130536913871765
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.2705894112586975,VERB,0.2,0,0.17144841281663295,0.25,0.9603739976882935,0.11832623784704963,0.11090970039367676,0.9350261688232422
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.1673336923122406,VERB,0.1,0,0.016201379069702624,0.25,0.8310607075691223,0.0,0.11090940982103348,0.8810478448867798
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.2885335683822632,VERB,0.3,0,0.0818735953680223,0.25,0.8973117470741272,0.0,0.11090973764657974,0.8921332955360413
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.2559196949005127,VERB,0.0,0,0.10856090613842051,0.25,0.9496399164199829,0.10642142020128988,0.11090987920761108,0.8453195691108704
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.42019975185394287,VERB,0.6,1,1.6098897944886579,0.25,0.955303430557251,0.0,0.11090968549251556,0.9415122866630554
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.27942004799842834,VERB,0.0,0,0.09132448218342415,0.25,0.9827715754508972,0.10103209061146047,0.11090970039367676,0.9767972826957703
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.4594886302947998,VERB,0.0,0,1.4273126850300017,0.25,0.9730046987533569,0.17458342768091425,0.11090967059135437,0.872711718082428
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.26138508319854736,VERB,0.0,0,0.07759120224019392,0.25,0.9016579985618591,0.0,0.1109096109867096,0.8318580389022827
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.331912636756897,VERB,0.0,0,0.16124075975279725,0.25,0.8727943897247314,0.14379806592248617,0.11090966314077377,0.6793356537818909
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.1,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.2478240579366684,VERB,0.3,0,0.13116629088647253,0.25,0.9342427849769592,0.1143972807604375,0.11090989410877228,0.9121881127357483
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.2368236482143402,VERB,0.0,0,1.2064228042938852,0.25,0.9291861057281494,0.15957141478834466,0.11090970039367676,0.7986990809440613
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.1892412304878235,VERB,0.0,0,0.1435088723817208,0.25,0.8443624973297119,0.13511907818485025,0.11090977489948273,0.6861382126808167
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.3398587107658386,VERB,0.2,0,1.7146662309366287,0.25,0.9566997289657593,0.2626495346918982,0.11090952157974243,0.938972532749176
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.26185470819473267,VERB,0.0,0,0.07759120224019392,0.25,0.8195590376853943,0.0,0.11090970784425735,0.7393465042114258
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.0,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.3360387682914734,VERB,0.0,0,0.06348736034462446,0.25,0.9376494288444519,0.09515847706651807,0.11090980470180511,0.8355160355567932
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.32959890365600586,VERB,0.5,1,0.16405393976594262,0.25,0.9654837846755981,0.11107636584896659,0.1109100878238678,0.9206973314285278
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.2,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.2659492790699005,VERB,0.0,0,1.61103108459558,0.25,0.912095844745636,0.15292486806902048,0.11090972274541855,0.9419301152229309
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.257002592086792,VERB,0.0,0,0.07759120224019392,0.25,0.9070768356323242,0.0,0.11090992391109467,0.8093004822731018
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.29668110609054565,VERB,0.0,0,0.09684167601928881,0.25,0.9503417015075684,0.0,0.1109096109867096,0.9267846941947937
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.33731144666671753,VERB,0.0,0,0.1936566967637615,0.25,0.9613556861877441,0.11710755367710611,0.11090964078903198,0.8455366492271423
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.4877070188522339,VERB,0.2,0,1.5708222549665665,0.25,0.97151118516922,0.12049342993559212,0.11090967059135437,0.9135014414787292
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.2872585952281952,VERB,0.1,0,0.09684167601928881,0.25,0.923836350440979,0.0,0.11090976744890213,0.9302756190299988
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.0,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.3592130243778229,VERB,0.0,0,1.1418877307922746,0.25,0.9440548419952393,0.1322359073979398,0.11090975999832153,0.7843337655067444
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.19582772254943848,VERB,0.0,0,0.004437016827679295,0.25,0.894737958908081,0.09145425625692344,0.11090988665819168,0.8410095572471619
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.24532881379127502,VERB,0.0,0,0.0,0.25,0.8931910991668701,0.09180592766777576,0.11090987175703049,0.8601543307304382
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.0,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.376298189163208,VERB,0.3,0,0.1942566351008961,0.25,0.9664663672447205,0.0,0.1109095960855484,0.8953636288642883
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.22315862774848938,VERB,0.0,0,0.037500155593475,0.25,0.9140782356262207,0.0,0.11090964078903198,0.8310222029685974
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.5058647990226746,VERB,0.2,0,1.8154526753338525,0.25,0.9840396642684937,0.17905223600567427,0.11090963333845139,0.9955106973648071
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.0,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.26847657561302185,VERB,0.3,0,1.2185441398944536,0.25,0.9640694260597229,0.14217828325488333,0.11090945452451706,0.8085523843765259
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.617229700088501,VERB,0.4,0,1.6869586191429524,0.25,0.9664229154586792,0.19055140689798797,0.11090973019599915,0.9159989953041077
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.4501191973686218,VERB,0.1,0,1.6123581319447884,0.25,0.9542819261550903,0.14130649373856138,0.1109096109867096,0.9377323985099792
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.3070552349090576,VERB,0.1,0,0.09684167601928881,0.25,0.9671761393547058,0.0,0.11090980470180511,0.9311067461967468
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.4064037501811981,VERB,0.4,0,1.7378403277878927,0.25,0.9602272510528564,0.3333333333333333,0.11090978235006332,0.948936402797699
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.2,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.16911153495311737,VERB,0.1,0,0.07330000912133167,0.25,0.8680292367935181,0.0,0.1109098494052887,0.6513259410858154
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.2533586025238037,VERB,0.0,0,0.10691129175623235,0.25,0.9329399466514587,0.10732593552824637,0.11090975999832153,0.8315660357475281
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.13310766220092773,VERB,0.0,0,0.004634285490511593,0.25,0.925848126411438,0.09737926218150884,0.11090989410877228,0.9262398481369019
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.2,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.0,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.2,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.4926152527332306,VERB,0.0,0,1.0577444133712643,0.25,0.956933319568634,0.0,0.11090991646051407,0.7350609302520752
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.388663649559021,VERB,0.5,1,1.501752321534335,0.25,0.9392203092575073,0.0,0.11090990155935287,0.9070524573326111
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.2644898295402527,VERB,0.0,0,0.058585491270303464,0.25,0.9349696636199951,0.0888026944604177,0.11090968549251556,0.8393110036849976
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.521338701248169,VERB,0.8,1,1.9978769902751314,0.25,0.9843339920043945,0.23981245440949062,0.11090943217277527,0.9947734475135803
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.3100077509880066,VERB,0.0,0,0.03203738471443146,0.25,0.9244701266288757,0.08197353896763823,0.11090998351573944,0.8099926710128784
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.1,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.589737057685852,VERB,0.2,0,1.8027719853713182,0.25,0.9700366258621216,0.2103099143758721,0.11090938001871109,0.9564402103424072
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.2,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.3741978108882904,VERB,0.1,0,0.17999382863691948,0.25,0.8865419626235962,0.12851224491371674,0.11090981960296631,0.7589367032051086
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.5,1,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.0,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.1626172810792923,VERB,0.0,0,0.07330000912133167,0.25,0.895678699016571,0.0,0.110909603536129,0.8001061677932739
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.3988194465637207,VERB,0.3,0,1.5469441536790498,0.25,0.9692345261573792,0.22424382272827104,0.11090964823961258,0.8823003172874451
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.24885600805282593,VERB,0.0,0,0.07759120224019392,0.25,0.8429123163223267,0.0,0.11090958118438721,0.8619299530982971
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.3260611891746521,VERB,0.0,0,0.03837258926082692,0.25,0.9616675972938538,0.08592219545001817,0.11090973019599915,0.8627411127090454
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.0,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.3427662253379822,VERB,0.2,0,0.17509640975903637,0.25,0.961529552936554,0.0,0.11090994626283646,0.9098982810974121
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.9,1,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.4513007402420044,VERB,0.1,0,1.525842446889333,0.25,0.9565460681915283,0.16861309420149678,0.1109095960855484,0.9073625802993774
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.31077665090560913,VERB,0.0,0,0.07800185455885009,0.25,0.9119689464569092,0.1009551678897066,0.11090974509716034,0.6905741691589355
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.30630844831466675,VERB,0.0,0,0.09684167601928881,0.25,0.9601523280143738,0.0,0.1109098568558693,0.9259209632873535
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.0,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.5093511343002319,VERB,0.6,1,1.8699394493341137,0.25,0.9810041189193726,0.19342639570733358,0.11090962588787079,0.9855480790138245
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.35995393991470337,VERB,0.3,0,0.1819020698846613,0.25,0.9496280550956726,0.0,0.11090989410877228,0.8793693780899048
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.3483053147792816,VERB,0.3,0,0.18771044259098496,0.25,0.9488094449043274,0.0,0.11090969294309616,0.9753606915473938
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.1815512776374817,VERB,0.0,0,0.02287632529300437,0.25,0.9126323461532593,0.08276445609105404,0.11090971529483795,0.6760326623916626
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.1640404760837555,VERB,0.0,0,0.015244975179296445,0.25,0.9254254698753357,0.0,0.11090961843729019,0.8494976162910461
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.3878469467163086,VERB,0.0,0,1.546050432446446,0.25,0.9566527605056763,0.0,0.1109098494052887,0.9224357008934021
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.2324886918067932,VERB,0.0,0,0.1292905657854531,0.25,0.942720890045166,0.11743016687201924,0.11090993881225586,0.8350370526313782
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.0,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.29631686210632324,VERB,0.0,0,0.09684167601928881,0.25,0.9308980703353882,0.0,0.11090971529483795,0.9571540355682373
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.0,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.28794413805007935,VERB,0.0,0,0.09684167601928881,0.25,0.9505112767219543,0.0,0.11090995371341705,0.9428997039794922
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.35575640201568604,VERB,0.2,0,1.8065339554032178,0.25,0.9372844696044922,0.6309297589455903,0.11090955138206482,0.9507407546043396
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.16474145650863647,VERB,0.0,0,0.015244975179296445,0.25,0.9234791994094849,0.0,0.11090964078903198,0.6026132702827454
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.5682202577590942,VERB,0.4,0,1.8101443104637984,0.25,0.9651832580566406,0.27894293742600884,0.11090973764657974,0.9561260342597961
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.0,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.0,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.0,VERB,0.2,0,0.17667990789587376,0.0,0.0,0.0,0.0,0.0
t:5684fc76e123016342f1647ce55dd13f80cfc178,0.6733411550521851,VERB,0.0,0,1.8345007432858418,0.25,0.9815913438796997,0.1965616298830004,0.11090952157974243,0.9749998450279236
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.30368754267692566,ADJ,0.2,0,1.702480804087751,0.25,0.9835396409034729,0.0909149157890639,0.11090809106826782,0.9241094589233398
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.845614492893219,ADJ,0.7,1,1.999794690764479,0.25,0.998181164264679,0.5,0.11090810596942902,0.9960759282112122
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.2785986661911011,ADJ,0.3,0,1.74031852175558,0.25,0.9842486381530762,0.09537595230329192,0.11090802401304245,0.9737522602081299
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.24452663958072662,ADJ,0.3,0,1.7425297109932134,0.25,0.9619616270065308,0.0,0.11090802401304245,0.9861142635345459
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.24368572235107422,ADJ,0.1,0,1.7309995834720628,0.25,0.9826268553733826,0.14833566642695606,0.11090798676013947,0.9095439910888672
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.5983896255493164,ADJ,0.4,0,1.9122961380474734,0.25,0.9919865131378174,0.3333333333333333,0.11090792715549469,0.9878217577934265
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.23252235352993011,ADJ,0.0,0,1.6033633306547197,0.25,0.9436484575271606,0.0,0.11090800166130066,0.8013275861740112
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.3469918370246887,ADJ,0.3,0,1.765773882097591,0.25,0.9850767254829407,0.1012345471619839,0.11090808361768723,0.9865451455116272
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.0,ADJ,0.6,1,1.0237058543074709,0.0,0.0,0.0,0.0,0.0
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.2512422502040863,ADJ,0.0,0,1.6777151583003924,0.25,0.9754732847213745,0.10835622754625912,0.11090806126594543,0.8828622102737427
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.0,ADJ,0.9,1,1.0237058543074709,0.0,0.0,0.0,0.0,0.0
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.0,ADJ,0.0,0,1.0237058543074709,0.0,0.0,0.0,0.0,0.0
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,1.0,ADJ,0.8,1,1.9999647695184497,1.0,0.9973444938659668,0.3010300020612673,0.11090794950723648,0.9960291385650635
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.24213579297065735,ADJ,0.0,0,1.6962003084250692,0.25,0.9767597913742065,0.10160175155119175,0.11090797185897827,0.9196874499320984
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.0,ADJ,0.0,0,1.0237058543074709,0.0,0.0,0.0,0.0,0.0
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.0,ADJ,0.0,0,1.0237058543074709,0.0,0.0,0.0,0.0,0.0
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.0,ADJ,0.0,0,1.0237058543074709,0.0,0.0,0.0,0.0,0.0
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.0,ADJ,0.0,0,1.0237058543074709,0.0,0.0,0.0,0.0,0.0
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.48393747210502625,ADJ,0.2,0,1.8320848491909976,0.25,0.9845115542411804,0.1879018272016251,0.11090801656246185,0.9519649147987366
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.0,ADJ,0.1,0,1.0237058543074709,0.0,0.0,0.0,0.0,0.0
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.4417412579059601,ADJ,0.2,0,1.794935443397267,0.25,0.9800333380699158,0.11897479188011932,0.11090800911188126,0.9959909319877625
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.265891432762146,ADJ,0.2,0,1.6799167933773635,0.25,0.9675424098968506,0.0,0.11090809851884842,0.8906867504119873
t:5be0dc35cf02ea1198104fa42f5bc0262768a833,0.43695273995399475,ADJ,0.1,0,1.780951185288505,0.25,0.9811251759529114,0.13391173219288227,0.11090812087059021,0.9707009196281433
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.18069349229335785,VERB,0.0,0,0.16427253121994648,0.25,0.9635504484176636,0.0,0.11090735346078873,0.9692790508270264
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.24103772640228271,VERB,0.0,0,0.10589072813776951,0.25,0.9786076545715332,0.08357918392296956,0.11090725660324097,0.9675897359848022
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.2400597333908081,VERB,0.0,0,0.10883542540833303,0.25,0.9527469873428345,0.0,0.11090759187936783,0.9273526668548584
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.0,VERB,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.1803818643093109,VERB,0.0,0,0.07712717691894165,0.25,0.8991808295249939,0.07770020505883929,0.11090736091136932,0.9721580743789673
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.41365957260131836,VERB,0.0,0,0.24874471701403836,0.25,0.9724082946777344,0.08382750804357979,0.11090729385614395,0.9693074822425842
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.0,VERB,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.0,VERB,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.24645383656024933,VERB,0.0,0,0.03552490564979473,0.25,0.9228496551513672,0.0737172821982679,0.1109074056148529,0.8863572478294373
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.4532213807106018,VERB,0.5,1,1.7823974859197915,0.25,0.9552531242370605,0.09205867342750644,0.11090731620788574,0.9712750315666199
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.2010492980480194,VERB,0.0,0,0.03725952697491243,0.25,0.9545145630836487,0.07245055910020509,0.11090737581253052,0.9282387495040894
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.2627759575843811,VERB,0.0,0,0.17541415240668665,0.25,0.9520699977874756,0.0,0.11090759932994843,0.9140588641166687
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.4944363832473755,VERB,0.4,0,1.8023611080544217,0.25,0.9793750047683716,0.07882530616356437,0.11090733110904694,0.9857425689697266
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.2843429148197174,VERB,0.0,0,0.2030283760177963,0.25,0.9286880493164062,0.0,0.11090733110904694,0.9780630469322205
t:cf774d0147ad8bbc5e7cd247b3985f4a1d37a9b4,0.0,VERB,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
